,time,level_0,course,haccuracy,latitude,longitude,speed,At,d,v
30,2018-11-08 06:45:18,30.0,176.50592,31.773651,41.365238095,2.140984986,2.022664,1.0,3.3817299196180284,3.3817299196180284
31,2018-11-08 06:45:19,31.0,179.07889,25.954367,41.365207761,2.140982074,2.096089,1.0,3.1534157423785567,3.1534157423785567
32,2018-11-08 06:45:20,32.0,185.46881,27.018112,41.365179556,2.140978137,2.403039,1.0,2.9391635791664323,2.9391635791664323
33,2018-11-08 06:45:21,33.0,185.36691,28.575817,41.365153206,2.140975356,2.323212,1.0,2.3718234159329525,2.3718234159329525
34,2018-11-08 06:45:22,34.0,207.26376,29.683357,41.36513269,2.140967578,1.857208,1.0,2.2968629083003904,2.2968629083003904
35,2018-11-08 06:45:23,35.0,200.96165,31.407187,41.365112363,2.140962684,1.746627,1.0,2.257626011187692,2.257626011187692
36,2018-11-08 06:45:24,36.0,226.9498,31.501345,41.365093466,2.140952791,1.711111,1.0,3.2889686836937715,3.2889686836937715
37,2018-11-08 06:45:25,37.0,173.99295,30.486172,41.365064356,2.140959777,1.750075,1.0,3.3093309539471787,3.3093309539471787
38,2018-11-08 06:45:26,38.0,167.91849,29.745173,41.365035352,2.140968667,1.773389,1.0,3.087263189196591,3.087263189196591
39,2018-11-08 06:45:27,39.0,168.75778,27.810184,41.36500834,2.140977221,1.76154,1.0,2.7301488321083665,2.7301488321083665
40,2018-11-08 06:45:28,40.0,163.05434,26.7873,41.364984927,2.140987073,1.73121,1.0,2.4088602957543803,2.4088602957543803
41,2018-11-08 06:45:29,41.0,164.08827,25.10884,41.364964458,2.140996525,1.68783,1.0,2.297187228699568,2.297187228699568
42,2018-11-08 06:45:30,42.0,163.13245,22.231245,41.364945442,2.141007283,1.450219,1.0,1.9112656780354762,1.9112656780354762
43,2018-11-08 06:45:31,43.0,166.79868,20.555187,41.36492963,2.141016263,1.266071,1.0,1.6936059924280262,1.6936059924280262
44,2018-11-08 06:45:32,44.0,160.80814,20.083422,41.364915674,2.141024391,1.330231,1.0,1.8002137981829518,1.8002137981829518
45,2018-11-08 06:45:33,45.0,158.86792,19.818703,41.364900949,2.141033357,1.392816,1.0,1.8152811207841235,1.8152811207841235
46,2018-11-08 06:45:34,46.0,151.3404,19.488808,41.364886801,2.14104421,1.445628,1.0,1.7608743443806094,1.7608743443806094
47,2018-11-08 06:45:35,47.0,154.52246,18.51716,41.364873075,2.141054733,1.461454,1.0,1.546284069772289,1.546284069772289
48,2018-11-08 06:45:36,48.0,153.5747,17.736185,41.364860861,2.141063591,1.457737,1.0,1.175032512003341,1.175032512003341
49,2018-11-08 06:45:37,49.0,153.76147,17.46799,41.364851157,2.141069165,1.235088,1.0,1.1279436625648387,1.1279436625648387
50,2018-11-08 06:45:38,50.0,165.81778,17.621075,41.364841265,2.141072158,1.091353,1.0,1.299624694561116,1.299624694561116
51,2018-11-08 06:45:39,51.0,164.79749,18.076475,41.364829797,2.141075164,1.214311,1.0,1.4368532979541828,1.4368532979541828
52,2018-11-08 06:45:40,52.0,162.25952,17.49826,41.364817135,2.1410786,1.303305,1.0,1.4559375830203312,1.4559375830203312
53,2018-11-08 06:45:41,53.0,165.32535,17.813831,41.364804188,2.141081203,1.364572,1.0,1.4673239221499295,1.4673239221499295
54,2018-11-08 06:45:42,54.0,163.15839,17.974865,41.36479123,2.141084527,1.408626,1.0,1.5840478890708338,1.5840478890708338
55,2018-11-08 06:45:43,55.0,169.31122,18.09724,41.364777026,2.141085978,1.447293,1.0,1.6351367819748002,1.6351367819748002
56,2018-11-08 06:45:44,56.0,163.37976,18.208752,41.364762409,2.14108812,1.473849,1.0,1.672374438154171,1.672374438154171
57,2018-11-08 06:45:45,57.0,162.11777,18.379902,41.364747486,2.141090615,1.488397,1.0,1.6284951418894882,1.6284951418894882
58,2018-11-08 06:45:46,58.0,164.09314,18.51872,41.364732894,2.14109228,1.494829,1.0,1.6228410410195278,1.6228410410195278
59,2018-11-08 06:45:47,59.0,163.01892,18.502544,41.364718342,2.141093764,1.493655,1.0,1.5720121891900198,1.5720121891900198
60,2018-11-08 06:45:48,60.0,168.674,18.358788,41.364704213,2.141093113,1.486316,1.0,1.4643386481031502,1.4643386481031502
61,2018-11-08 06:45:49,61.0,167.2597,18.088324,41.364691062,2.141092193,1.476462,1.0,1.3038736564264441,1.3038736564264441
62,2018-11-08 06:45:50,62.0,163.26627,17.82476,41.364679336,2.14109222,1.461771,1.0,1.1834054331011545,1.1834054331011545
63,2018-11-08 06:45:51,63.0,168.54405,17.516495,41.364668718,2.141091256,1.446534,1.0,1.3261430341651674,1.3261430341651674
64,2018-11-08 06:45:52,64.0,170.89297,16.406828,41.364656805,2.141090506,1.441519,1.0,1.4254259419160236,1.4254259419160236
65,2018-11-08 06:45:53,65.0,171.5888,16.219385,41.364644067,2.141088587,1.442273,1.0,1.5341958987214637,1.5341958987214637
66,2018-11-08 06:45:54,66.0,175.50789,16.045444,41.364630452,2.141085608,1.453543,1.0,1.4175567174041046,1.4175567174041046
67,2018-11-08 06:45:55,67.0,176.01035,15.781546,41.364617913,2.141082542,1.244592,1.0,1.6426200785676255,1.6426200785676255
68,2018-11-08 06:45:56,68.0,172.19974,16.565342,41.364603161,2.141081507,1.435912,1.0,1.9278829514176075,1.9278829514176075
69,2018-11-08 06:45:57,69.0,168.17484,16.528341,41.364585855,2.141082907,1.849048,1.0,2.185574429007592,2.185574429007592
70,2018-11-08 06:45:58,70.0,169.18327,16.58001,41.364566252,2.141084817,2.160231,1.0,2.17825684595208,2.17825684595208
71,2018-11-08 06:45:59,71.0,169.50644,16.806856,41.364546707,2.141086576,2.095606,1.0,1.7685985075095325,1.7685985075095325
72,2018-11-08 06:46:00,72.0,158.59747,16.809572,41.364531245,2.141091545,1.7009,1.0,1.7073321063173759,1.7073321063173759
73,2018-11-08 06:46:01,73.0,165.96298,16.829258,41.364516002,2.141094005,1.629538,1.0,1.6867094998685723,1.6867094998685723
74,2018-11-08 06:46:02,74.0,173.24072,17.136171,41.36450085,2.14109305,1.564788,1.0,1.6630852997911862,1.6630852997911862
75,2018-11-08 06:46:03,75.0,170.63705,17.438519,41.364485944,2.141091414,1.557909,1.0,1.7330930221876497,1.7330930221876497
76,2018-11-08 06:46:04,76.0,175.89755,17.778599,41.364470693,2.141087131,1.613709,1.0,1.7511413725918072,1.7511413725918072
77,2018-11-08 06:46:05,77.0,176.21558,18.115208,41.364455222,2.14108321,1.649047,1.0,1.8737981386632352,1.8737981386632352
78,2018-11-08 06:46:06,78.0,167.41809,18.190037,41.364438477,2.14108069,1.880623,1.0,2.0654365292230943,2.0654365292230943
79,2018-11-08 06:46:07,79.0,179.67076,18.102402,41.364420888,2.141072734,2.057383,1.0,1.729213071355267,1.729213071355267
80,2018-11-08 06:46:08,80.0,168.5623,17.837051,41.364405664,2.141068506,1.98065,1.0,1.7521707186220161,1.7521707186220161
81,2018-11-08 06:46:09,81.0,180.95723,17.646423,41.364390624,2.141062242,1.921615,1.0,1.6828036805784248,1.6828036805784248
82,2018-11-08 06:46:10,82.0,189.45561,17.410143,41.364376345,2.141055561,1.851613,1.0,1.560562682069121,1.560562682069121
83,2018-11-08 06:46:11,83.0,193.10605,16.06223,41.364363262,2.141048793,1.744889,1.0,1.3322006758423233,1.3322006758423233
84,2018-11-08 06:46:12,84.0,191.70294,15.604059,41.364351987,2.141043395,1.631061,1.0,1.1815080822105275,1.1815080822105275
85,2018-11-08 06:46:13,85.0,182.36595,15.01809,41.3643414,2.14104219,1.544467,1.0,1.1624296453164464,1.1624296453164464
86,2018-11-08 06:46:14,86.0,173.77936,14.42189,41.364331019,2.141043833,1.50511,1.0,1.2469460760904403,1.2469460760904403
87,2018-11-08 06:46:15,87.0,178.2786,15.012084,41.364319805,2.14104388,1.521826,1.0,1.440967414093292,1.440967414093292
88,2018-11-08 06:46:16,88.0,180.56726,14.94801,41.364306847,2.141044087,1.549316,1.0,1.5587246467539548,1.5587246467539548
89,2018-11-08 06:46:17,89.0,184.16399,14.969034,41.364292832,2.141043704,1.628671,1.0,1.7039657216153288,1.7039657216153288
90,2018-11-08 06:46:18,90.0,179.51372,15.137111,41.364277542,2.141045066,1.656767,1.0,1.7268650754529153,1.7268650754529153
91,2018-11-08 06:46:19,91.0,178.0157,15.315166,41.364262101,2.141047279,1.601077,1.0,1.6610521552859163,1.6610521552859163
92,2018-11-08 06:46:20,92.0,179.42938,15.179925,41.364247262,2.141049569,1.559105,1.0,1.7660395454607236,1.7660395454607236
93,2018-11-08 06:46:21,93.0,179.0086,15.039204,41.364231466,2.141051773,1.540289,1.0,1.940067289794387,1.940067289794387
94,2018-11-08 06:46:22,94.0,183.84766,14.64462,41.364214048,2.141053123,1.546007,1.0,1.8730632360101926,1.8730632360101926
95,2018-11-08 06:46:23,95.0,183.6517,14.193946,41.364197234,2.141054481,1.339834,1.0,1.720165264290945,1.720165264290945
96,2018-11-08 06:46:24,96.0,166.94865,14.089947,41.364182194,2.141059306,1.203712,1.0,1.8564721849407282,1.8564721849407282
97,2018-11-08 06:46:25,97.0,163.31464,13.795145,41.364166179,2.141065593,1.330768,1.0,1.9692151055835327,1.9692151055835327
98,2018-11-08 06:46:26,98.0,157.92415,13.614523,41.364149663,2.141074109,1.396867,1.0,2.0193612778257806,2.0193612778257806
99,2018-11-08 06:46:27,99.0,157.13797,12.314537,41.364132761,2.14108296,1.433194,1.0,2.017371871507001,2.017371871507001
100,2018-11-08 06:46:28,100.0,168.60208,11.869118,41.364115106,2.141088527,1.481792,1.0,2.3441952177187253,2.3441952177187253
101,2018-11-08 06:46:29,101.0,175.23837,11.456326,41.364094268,2.141092787,1.937765,1.0,2.469827658420836,2.469827658420836
102,2018-11-08 06:46:30,102.0,172.37222,11.122795,41.364072439,2.141098257,2.257423,1.0,2.3549059143622593,2.3549059143622593
103,2018-11-08 06:46:31,103.0,170.23027,10.651019,41.364051966,2.141105478,2.137127,1.0,2.176613120829573,2.176613120829573
104,2018-11-08 06:46:32,104.0,180.616,9.927015,41.364032728,2.141110295,2.079106,1.0,1.8994631991534487,1.8994631991534487
105,2018-11-08 06:46:33,105.0,177.43996,9.358158,41.364016379,2.141116892,1.96103,1.0,1.645077942176256,1.645077942176256
106,2018-11-08 06:46:34,106.0,179.68825,8.383089,41.364002947,2.141125155,1.811055,1.0,1.284051903030033,1.284051903030033
107,2018-11-08 06:46:35,107.0,197.59079,9.056648,41.363991412,2.141124432,1.710116,1.0,1.2816228622179429,1.2816228622179429
108,2018-11-08 06:46:36,108.0,193.98862,9.061439,41.36397995,2.141122817,1.61634,1.0,1.2607502546066172,1.2607502546066172
109,2018-11-08 06:46:37,109.0,189.72427,9.240214,41.363968652,2.141121546,1.510084,1.0,1.2600803068720763,1.2600803068720763
110,2018-11-08 06:46:38,110.0,180.78363,9.468502,41.363957357,2.141122768,1.441982,1.0,1.3789747482921892,1.3789747482921892
111,2018-11-08 06:46:39,111.0,175.40784,9.681926,41.363945074,2.141125046,1.495748,1.0,1.4841457573557129,1.4841457573557129
112,2018-11-08 06:46:40,112.0,166.6152,9.976301,41.363932081,2.141129116,1.515438,1.0,1.4529198182597676,1.4529198182597676
113,2018-11-08 06:46:41,113.0,159.34293,10.275501,41.363919683,2.141134613,1.442763,1.0,1.4420757166729232,1.4420757166729232
114,2018-11-08 06:46:42,114.0,144.85693,10.576653,41.363908537,2.141143447,1.45875,1.0,1.5057475121250854,1.5057475121250854
115,2018-11-08 06:46:43,115.0,143.55505,10.846746,41.363896962,2.141152811,1.531445,1.0,1.886603899023476,1.886603899023476
116,2018-11-08 06:46:44,116.0,160.70956,11.014554,41.363880412,2.14115779,1.92028,1.0,2.099787070647921,2.099787070647921
117,2018-11-08 06:46:45,117.0,161.44102,10.862212,41.363861716,2.14116133,2.191896,1.0,2.0159806373199256,2.0159806373199256
118,2018-11-08 06:46:46,118.0,170.43607,10.131681,41.363843797,2.141157654,2.010329,1.0,1.6568948946348503,1.6568948946348503
119,2018-11-08 06:46:47,119.0,171.13828,9.486028,41.363829313,2.141152991,1.62192,1.0,1.6174156526293535,1.6174156526293535
120,2018-11-08 06:46:48,120.0,169.1146,9.011419,41.363814892,2.141150458,1.56529,1.0,1.8703193364893347,1.8703193364893347
121,2018-11-08 06:46:49,121.0,180.43323,9.02763,41.363798327,2.141146569,1.821363,1.0,1.9287879166504212,1.9287879166504212
122,2018-11-08 06:46:50,122.0,178.21085,9.045211,41.363781062,2.141144338,1.891065,1.0,1.9601404247843766,1.9601404247843766
123,2018-11-08 06:46:51,123.0,183.04982,9.132292,41.363763609,2.141141037,1.918579,1.0,1.5567156186318747,1.5567156186318747
124,2018-11-08 06:46:52,124.0,183.21526,9.328181,41.363749791,2.14113804,1.612176,1.0,0.9242532531586013,0.9242532531586013
125,2018-11-08 06:46:53,125.0,174.87035,9.473099,41.363741511,2.141137069,1.116019,1.0,0.5205556513918859,0.5205556513918859
126,2018-11-08 06:46:54,126.0,175.02095,9.576731,41.363736921,2.141135842,0.76653,1.0,0.5715065072510441,0.5715065072510441
127,2018-11-08 06:46:55,127.0,173.17542,9.649587,41.363731827,2.141134931,0.804199,1.0,0.6504804776666057,0.6504804776666057
128,2018-11-08 06:46:56,128.0,173.35974,9.721113,41.363726027,2.141133915,0.832878,1.0,0.6122953758580233,0.6122953758580233
129,2018-11-08 06:46:57,129.0,177.1247,9.569227,41.363720632,2.141132446,0.788192,1.0,0.812586071670119,0.812586071670119
130,2018-11-08 06:46:58,130.0,177.71625,9.453039,41.363713385,2.141131193,1.013635,1.0,1.0151736060307275,1.0151736060307275
131,2018-11-08 06:46:59,131.0,177.79904,9.551517,41.363704267,2.141130578,1.161102,1.0,1.0883585271638023,1.0883585271638023
132,2018-11-08 06:47:00,132.0,177.92322,9.646749,41.363694499,2.141129748,1.226582,1.0,1.1929645386509908,1.1929645386509908
133,2018-11-08 06:47:01,133.0,170.99352,9.735922,41.363683775,2.141130166,1.283167,1.0,1.2399208329753093,1.2399208329753093
134,2018-11-08 06:47:02,134.0,165.9864,9.815363,41.363672686,2.141131729,1.335272,1.0,1.2297091116136927,1.2297091116136927
135,2018-11-08 06:47:03,135.0,154.61298,8.539759,41.363661934,2.141135177,1.373096,1.0,0.988320859765885,0.988320859765885
136,2018-11-08 06:47:04,136.0,155.2622,7.649059,41.363653046,2.141135253,1.162166,1.0,1.0099123093655726,1.0099123093655726
137,2018-11-08 06:47:05,137.0,150.50536,6.919005,41.36364398,2.141135979,1.036346,1.0,1.2163133568211946,1.2163133568211946
138,2018-11-08 06:47:06,138.0,158.97852,6.369261,41.363633047,2.141136444,1.167018,1.0,1.3134225749114607,1.3134225749114607
139,2018-11-08 06:47:07,139.0,161.03432,5.986705,41.363621278,2.141137784,1.258841,1.0,1.251253265440946,1.251253265440946
140,2018-11-08 06:47:08,140.0,158.4484,6.003961,41.363610363,2.14114143,1.307223,1.0,1.2886253197548534,1.2886253197548534
141,2018-11-08 06:47:09,141.0,164.21219,6.029753,41.36359897,2.141144257,1.341806,1.0,1.3377114557993048,1.3377114557993048
142,2018-11-08 06:47:10,142.0,163.75392,6.056631,41.36358714,2.14114717,1.371364,1.0,1.3052902327620783,1.3052902327620783
143,2018-11-08 06:47:11,143.0,163.2905,6.087667,41.363575622,2.141150189,1.384591,1.0,1.1832489401496837,1.1832489401496837
144,2018-11-08 06:47:12,144.0,156.96129,5.79741,41.363565318,2.14115373,1.392912,1.0,1.143528685182601,1.143528685182601
145,2018-11-08 06:47:13,145.0,152.7122,5.577933,41.363555682,2.141158517,1.389603,1.0,1.153083362717813,1.153083362717813
146,2018-11-08 06:47:14,146.0,148.61722,5.408441,41.363546373,2.141164605,1.387112,1.0,0.983496303426606,0.983496303426606
147,2018-11-08 06:47:15,147.0,148.77824,5.265229,41.363538506,2.141169991,1.179519,1.0,0.9297949080802218,0.9297949080802218
148,2018-11-08 06:47:16,148.0,143.37299,5.142606,41.363531419,2.141175904,1.039198,1.0,1.0804490688479684,1.0804490688479684
149,2018-11-08 06:47:17,149.0,135.92636,5.044867,41.363523965,2.141184209,1.158543,1.0,1.2245167341332968,1.2245167341332968
150,2018-11-08 06:47:18,150.0,130.39323,4.970568,41.363516086,2.14119446,1.240603,1.0,1.2754586240018744,1.2754586240018744
151,2018-11-08 06:47:19,151.0,126.68182,4.913017,41.363508226,2.141205591,1.295634,1.0,1.261794234004885,1.261794234004885
152,2018-11-08 06:47:20,152.0,123.97952,4.870432,41.363500867,2.1412171,1.330043,1.0,1.30128921528277,1.30128921528277
153,2018-11-08 06:47:21,153.0,127.52822,4.850477,41.363492826,2.141228429,1.353111,1.0,1.3619347666728963,1.3619347666728963
154,2018-11-08 06:47:22,154.0,131.7958,4.84649,41.363483724,2.141239349,1.37972,1.0,1.351566334427424,1.351566334427424
155,2018-11-08 06:47:23,155.0,127.041504,4.843737,41.36347529,2.141251011,1.395943,1.0,1.4288131806483415,1.4288131806483415
156,2018-11-08 06:47:24,156.0,126.67056,4.850653,41.363466365,2.141263328,1.410945,1.0,1.4877784959096854,1.4877784959096854
157,2018-11-08 06:47:25,157.0,123.67238,4.865112,41.363457382,2.14127654,1.430059,1.0,1.3123308197807133,1.3123308197807133
158,2018-11-08 06:47:26,158.0,124.00807,4.865139,41.363449212,2.141287888,1.225195,1.0,1.1568094777381195,1.1568094777381195
159,2018-11-08 06:47:27,159.0,124.59483,4.859017,41.363441701,2.141297479,1.078423,1.0,1.279374293163723,1.279374293163723
160,2018-11-08 06:47:28,160.0,126.09918,4.862757,41.363433402,2.141308097,1.189487,1.0,1.3357326343132938,1.3357326343132938
161,2018-11-08 06:47:29,161.0,123.21342,4.8601,41.363425161,2.141319742,1.270312,1.0,1.4482871217084445,1.4482871217084445
162,2018-11-08 06:47:30,162.0,125.04379,4.875702,41.363415948,2.141332009,1.329446,1.0,1.5151027669905883,1.5151027669905883
163,2018-11-08 06:47:31,163.0,127.05217,4.895749,41.363406116,2.141344578,1.365396,1.0,1.5239614290232832,1.5239614290232832
164,2018-11-08 06:47:32,164.0,132.21082,4.90884,41.36339586,2.141356691,1.393216,1.0,1.4049323255383905,1.4049323255383905
165,2018-11-08 06:47:33,165.0,120.4254,4.919129,41.363388347,2.141370226,1.408961,1.0,1.3883391936946392,1.3883391936946392
166,2018-11-08 06:47:34,166.0,127.57704,5.091555,41.363380345,2.141382996,1.424287,1.0,1.3473746076170063,1.3473746076170063
167,2018-11-08 06:47:35,167.0,136.4656,5.24782,41.363371486,2.141394011,1.427475,1.0,1.3260022795202566,1.3260022795202566
168,2018-11-08 06:47:36,168.0,143.77737,5.384678,41.3633619,2.141403462,1.427127,1.0,1.1830750926770794,1.1830750926770794
169,2018-11-08 06:47:37,169.0,143.67401,5.499266,41.363353552,2.141412251,1.217748,1.0,1.088096645122681,1.088096645122681
170,2018-11-08 06:47:38,170.0,135.99773,5.365069,41.36334718,2.141422146,1.066751,1.0,1.178493982677311,1.178493982677311
171,2018-11-08 06:47:39,171.0,121.41609,5.259389,41.363342116,2.141434551,1.180974,1.0,1.3348525975166035,1.3348525975166035
172,2018-11-08 06:47:40,172.0,128.46896,5.216854,41.363334706,2.141447135,1.264647,1.0,1.3587818000344458,1.3587818000344458
173,2018-11-08 06:47:41,173.0,142.50908,5.170991,41.363325182,2.141457336,1.321525,1.0,1.419814791636552,1.419814791636552
174,2018-11-08 06:47:42,174.0,143.21815,5.137826,41.363315106,2.141467786,1.36981,1.0,1.4866032727233678,1.4866032727233678
175,2018-11-08 06:47:43,175.0,136.9571,5.118032,41.363305218,2.141479775,1.401041,1.0,1.5028939644099175,1.5028939644099175
176,2018-11-08 06:47:44,176.0,139.33951,5.069258,41.363294693,2.141491073,1.418083,1.0,1.4450078873515715,1.4450078873515715
177,2018-11-08 06:47:45,177.0,141.20105,5.02964,41.363284209,2.141501304,1.419562,1.0,1.455492240347429,1.455492240347429
178,2018-11-08 06:47:46,178.0,140.59784,4.997772,41.363273465,2.141511266,1.429178,1.0,1.465658375983777,1.465658375983777
179,2018-11-08 06:47:47,179.0,142.69034,4.969151,41.363262353,2.141520712,1.437471,1.0,1.3622532282631656,1.3622532282631656
180,2018-11-08 06:47:48,180.0,142.92303,4.941952,41.36325193,2.14152929,1.23051,1.0,1.287799224701406,1.287799224701406
181,2018-11-08 06:47:49,181.0,141.1363,4.911119,41.363242098,2.141537445,1.08739,1.0,1.4070257386572245,1.4070257386572245
182,2018-11-08 06:47:50,182.0,140.46857,4.890184,41.363231409,2.141546468,1.201538,1.0,1.486467059166577,1.486467059166577
183,2018-11-08 06:47:51,183.0,144.04404,4.347337,41.363219816,2.141555337,1.281442,1.0,1.587691223917526,1.587691223917526
184,2018-11-08 06:47:52,184.0,143.77489,4.278653,41.363207545,2.141565064,1.343928,1.0,1.651275070821541,1.651275070821541
185,2018-11-08 06:47:53,185.0,148.73491,4.196759,41.363194305,2.141574025,1.388326,1.0,1.6724416149918238,1.6724416149918238
186,2018-11-08 06:47:54,186.0,143.45702,4.111177,41.363181276,2.141584037,1.424243,1.0,1.651388937701621,1.651388937701621
187,2018-11-08 06:47:55,187.0,130.64175,4.044057,41.363169813,2.141596618,1.459945,1.0,1.6214589742830114,1.6214589742830114
188,2018-11-08 06:47:56,188.0,138.43755,3.995999,41.363157715,2.141607465,1.464975,1.0,1.6401295966391705,1.6401295966391705
189,2018-11-08 06:47:57,189.0,135.53226,3.965107,41.363145761,2.141618978,1.458959,1.0,1.6302028792916992,1.6302028792916992
190,2018-11-08 06:47:58,190.0,127.96544,3.939415,41.36313475,2.141631875,1.469485,1.0,1.6461181357812065,1.6461181357812065
191,2018-11-08 06:47:59,191.0,136.02792,3.922561,41.363122559,2.141643065,1.477892,1.0,1.434119776669951,1.434119776669951
192,2018-11-08 06:48:00,192.0,136.4719,3.897639,41.363111692,2.14165232,1.26094,1.0,1.289442505735477,1.289442505735477
193,2018-11-08 06:48:01,193.0,136.99976,3.863851,41.363101764,2.141660304,1.108504,1.0,1.2902177638269337,1.2902177638269337
194,2018-11-08 06:48:02,194.0,135.50616,3.847742,41.363092069,2.141668798,1.215906,1.0,1.4093453490540406,1.4093453490540406
195,2018-11-08 06:48:03,195.0,139.65683,3.839333,41.363081166,2.141677409,1.296322,1.0,1.527813144872725,1.527813144872725
196,2018-11-08 06:48:04,196.0,148.2789,3.832861,41.363068629,2.1416849,1.353555,1.0,1.6165211690059733,1.6165211690059733
197,2018-11-08 06:48:05,197.0,159.79204,3.824729,41.363054561,2.141689784,1.395067,1.0,1.6862628665244184,1.6862628665244184
198,2018-11-08 06:48:06,198.0,171.58046,3.804704,41.363039462,2.141691666,1.431956,1.0,1.6312631503376942,1.6312631503376942
199,2018-11-08 06:48:07,199.0,151.81946,3.81145,41.363025692,2.141698408,1.456542,1.0,1.6018885571438624,1.6018885571438624
200,2018-11-08 06:48:08,200.0,140.11209,3.819924,41.363013331,2.141708266,1.469517,1.0,1.550359408329651,1.550359408329651
201,2018-11-08 06:48:09,201.0,144.92192,3.826373,41.363000918,2.141716726,1.462681,1.0,1.5740439281857082,1.5740439281857082
202,2018-11-08 06:48:10,202.0,150.08179,3.834624,41.362987972,2.141724355,1.464894,1.0,0.7815668219478121,0.7815668219478121
203,2018-11-08 06:48:11,202.5,149.237755,3.837976,41.3629817125,2.141728615,1.467921,1.0,0.7815668382243816,0.7815668382243816
204,2018-11-08 06:48:12,203.0,148.39372,3.841328,41.362975453,2.141732875,1.470948,1.0,1.5107833378487414,1.5107833378487414
205,2018-11-08 06:48:13,204.0,139.5626,3.844479,41.36296439,2.141743384,1.42592,1.0,1.5125270563660929,1.5125270563660929
